origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Campaspe,Moorabool,Kyvalley,Central Murray,-36.23436338726099,144.80628852374232,Bacchus Marsh,Macedon,-37.65388279421886,144.35188791224363,13412,3490,162.92645388016115,61.04235013420817,12.429167909334923,1.7968983000298242,38.95764986579183,7.083209066507605,1.3197136892335224
Baw Baw,Greater Shepparton,Darnum,Gippsland,-38.139765047023694,145.94938812228204,Shepparton,Goulburn,-36.38940852443266,145.38258615315812,13399,2475,200.98877636231765,69.36338532726323,16.165385476528098,3.2166579595492197,30.636614672736773,6.410926188521532,1.2612881558325248
Nillumbik,Warrnambool,Eltham (Vic.),Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,13391,2108,246.29705406163023,71.33895900231498,15.71951310581734,3.300724367112239,28.66104099768501,6.549174818908223,1.1126876260174743
Benalla,Greater Dandenong,Benalla,High Country,-36.55001680847989,145.99286983902664,Lyndhurst (Vic.),Melbourne,-37.98494274359324,145.18828325174346,13361,4868,174.71905779735667,74.76985255594641,14.093256492777487,4.1164583489259785,25.230147444053593,4.999625776513734,0.8906518973130754
Hume,Central Goldfields,Sunbury,Melbourne,-37.61916005016096,144.88102921785145,Carisbrook,Bendigo Loddon,-37.033860221772294,143.7415314189357,13361,2595,119.94634629597785,72.35985330439338,15.29077164882868,3.2931666791407825,27.640146695606617,6.017513659157249,1.122670458797994
Pyrenees,Southern Grampians,Skipton,Ballarat,-37.380904280389956,143.42636625103117,Hamilton (Vic.),Western Grampians,-37.70564652563522,142.0306432175985,13357,5243,128.24208432505804,76.58905442838962,18.514636520176687,1.3850415512465373,23.41094557161039,4.312345586583813,0.37433555439095606
Nillumbik,Wangaratta,North Warrandyte,Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,Whitfield (Vic.),High Country,-36.376466908422685,146.3351540678262,13356,3141,177.37069828219282,69.00269541778977,15.902964959568733,2.9275232105420783,30.997304582210244,6.5738244983528,1.2279125486672657
Moira,Darebin,Koonoomoo,Central Murray,-36.0172158101163,145.67529156599454,Preston (Vic.),Melbourne,-37.73735356736465,145.0080486614528,13354,3779,200.26501065490098,67.32814138085966,13.666317208327092,3.706754530477759,32.67185861914033,6.282761719335031,1.4302830612550548
Nillumbik,Hepburn,Doreen,Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,Clunes (Vic.),Spa Country,-37.347546002481,144.06228219784037,13336,3163,102.31882647097649,66.73665266946611,15.979304139172164,2.7069586082783443,33.2633473305339,7.483503299340131,1.1547690461907618
Greater Shepparton,Baw Baw,Tatura,Goulburn,-36.38940852443266,145.38258615315812,Warragul,Gippsland,-38.139765047023694,145.94938812228204,13334,2497,200.98877636231782,70.50397480125994,15.44922753862307,3.4648267586620674,29.49602519874006,5.572221388930553,1.3274336283185841
Central Goldfields,Boroondara,Maryborough (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,Kew (Vic.),Melbourne,-37.82287315293132,145.05963609635518,13328,3433,145.7506063251086,70.1530612244898,14.128151260504202,2.8661464585834335,29.846938775510207,6.692677070828331,1.290516206482593
Hume,Moyne,Kalkallo,Melbourne,-37.61916005016096,144.88102921785145,Darlington (Vic.),Great Ocean Road,-38.2728423335547,142.44124112405157,13323,3716,225.9400113368541,72.05584327854086,15.094198003452675,3.122419875403438,27.94415672145913,5.839525632365083,0.9082038579899423
Moyne,Glen Eira,Allansford,Great Ocean Road,-38.2728423335547,142.44124112405157,Caulfield South,Melbourne,-37.8980879886572,145.04147896041195,13312,3932,231.34957308482507,69.77163461538461,15.362079326923078,2.5390625,30.228365384615387,5.851862980769231,0.848858173076923
Banyule,Hepburn,Rosanna,Melbourne,-37.731159685348366,145.08095050285937,Trentham,Spa Country,-37.347546002481,144.06228219784037,13300,3796,99.43006906547359,65.69924812030075,14.278195488721805,2.571428571428571,34.30075187969925,7.06015037593985,1.368421052631579
Mount Alexander,Bayside (Vic.),Elphinstone (Vic.),Bendigo Loddon,-37.0586987197156,144.23384889363635,Black Rock (Vic.),Melbourne,-37.93621358551396,145.01540741538258,13295,3759,119.47635371031097,66.16773223016172,15.246333207972922,2.2640090259496053,33.83226776983829,6.5663783377209475,0.9251598345242572
Wellington,Ballarat,Sale,Gippsland,-38.08514705389654,146.99369744746866,Wendouree,Ballarat,-37.560758619880346,143.84044028877062,13286,2673,283.01883479748096,70.36730392894776,14.421195243113052,2.438657233177781,29.632696071052234,5.720307090170104,0.9558934216468463
Ballarat,Loddon,Wendouree,Ballarat,-37.560758619880346,143.84044028877062,Loddon Vale,Bendigo Loddon,-36.44905906042991,143.90306228580994,13285,3491,123.74034984837724,68.28754234098608,14.068498306360558,2.43884079789236,31.712457659013925,5.796010538200978,1.2269476853594279
Hepburn,Nillumbik,Trentham,Spa Country,-37.347546002481,144.06228219784037,Smiths Gully,Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,13282,3115,102.31882647097662,64.07167595241681,15.735581990664057,2.236109019725945,35.928324047583196,7.491341665411835,1.2874567083270592
Manningham,Colac Otway,Donvale,Melbourne,-37.774684104320194,145.14744352147358,Birregurra,Great Ocean Road,-38.438595295656384,143.62213312593246,13280,3392,152.51171524010778,70.20331325301204,15.805722891566266,2.9292168674698793,29.796686746987948,5.948795180722891,0.9713855421686747
Colac Otway,Manningham,Apollo Bay (Vic.),Great Ocean Road,-38.438595295656384,143.62213312593246,Donvale,Melbourne,-37.774684104320194,145.14744352147358,13276,3445,152.5117152401079,70.59355227478156,14.710756251883097,2.7116601385959624,29.406447725218438,6.010846640554384,0.8210304308526664
Manningham,Strathbogie,Templestowe Lower,Melbourne,-37.774684104320194,145.14744352147358,Avenel,Goulburn,-36.783789547174315,145.39165623925777,13273,5299,112.28094849160435,67.51299630829504,15.14352444812778,2.614329842537482,32.48700369170496,6.5697280192872745,1.084909214194229
Mildura,Cardinia,Mildura,Mallee,-34.25054742529868,142.13043425406676,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,13272,2300,519.5408816233104,70.41892706449669,14.519288728149487,3.684448462929476,29.581072935503315,5.899638336347198,1.4541892706449668
Mount Alexander,Banyule,Faraday,Bendigo Loddon,-37.0586987197156,144.23384889363635,Heidelberg West,Melbourne,-37.731159685348366,145.08095050285937,13253,4106,105.7877729700415,62.73296612087829,14.260922055383688,2.120274654795141,37.267033879121705,6.1721874292612995,1.3204557458688597
Merri-bek,Swan Hill,Brunswick (Vic.),Melbourne,-37.738661275700835,144.94915330064092,Woorinen,Mallee,-35.21981010945133,143.40895947635028,13244,3214,312.09206102416186,72.8027786167321,14.784053156146179,2.8767743884022954,27.197221383267895,5.964965267290849,1.2307459981878588
Glenelg,Hume,Narrawong,Great Ocean Road,-38.1809219998933,141.5541321643919,Craigieburn,Melbourne,-37.61916005016096,144.88102921785145,13242,2929,298.49916007391784,70.48784171575291,13.464733423954087,3.9193475305845036,29.512158284247093,5.68645219755324,1.3215526355535416
Brimbank,Alpine,Kealba,Melbourne,-37.75105319149853,144.79832932276742,Eurobin,High Country,-36.68935497217605,146.9374192928282,13240,3129,223.1779620952704,69.01812688821752,14.342900302114803,3.0362537764350455,30.981873111782477,6.457703927492448,1.1329305135951662
Merri-bek,Mansfield,Pascoe Vale South,Melbourne,-37.738661275700835,144.94915330064092,Howqua,High Country,-37.07924310158439,146.07790953829777,13239,3521,123.75540186557417,61.439685776871364,13.354482966991466,2.885414306216482,38.560314223128636,7.968879824760178,2.696578291411738
Whittlesea,Horsham,Thomastown,Melbourne,-37.64732987572091,145.04883542188267,Vectis,Western Grampians,-36.72607356179029,142.19453625314452,13235,3108,272.7972084342434,72.28560634680771,15.595013222516055,3.4151870041556482,27.714393653192293,6.203248961088024,1.1182470721571591
Mornington Peninsula,Golden Plains,Cape Schanck,Peninsula,-38.29235403626136,145.02040683307882,Ross Creek (Vic.),Geelong and the Bellarine,-37.88176728103576,143.97487535936617,13233,3205,102.25996052626657,69.75742462026751,15.695609461195495,2.4786518552104586,30.24257537973249,6.173959041789466,0.8917101186427869
Mornington Peninsula,Hepburn,Dromana,Peninsula,-38.29235403626136,145.02040683307882,Blampied,Spa Country,-37.347546002481,144.06228219784037,13220,2847,134.60840738999494,65.60514372163388,13.872919818456882,2.7760968229954615,34.394856278366106,6.9969742813918305,0.9909228441754916
Moyne,Brimbank,Kirkstall,Great Ocean Road,-38.2728423335547,142.44124112405157,Sunshine North,Melbourne,-37.75105319149853,144.79832932276742,13211,4112,214.48987634382274,69.04095072288244,14.442510029520852,2.407085004920142,30.959049277117558,6.388615547649685,0.9991673605328892
Moyne,Whitehorse,Woolsthorpe,Great Ocean Road,-38.2728423335547,142.44124112405157,Burwood (Vic.),Melbourne,-37.82779628566941,145.15180793313468,13191,3371,242.43867943694076,68.08429990144795,14.449245697824272,2.05443105147449,31.91570009855204,5.996512773860966,0.9248730194829808
Swan Hill,Merri-bek,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,Coburg,Melbourne,-37.738661275700835,144.94915330064092,13185,3221,312.09206102416186,72.6734926052332,14.607508532423207,3.1702692453545698,27.32650739476678,5.437997724687144,1.236253318164581
Wellington,Greater Bendigo,Glenmaggie,Gippsland,-38.08514705389654,146.99369744746866,Lockwood,Bendigo Loddon,-36.76159987473658,144.2964199597455,13177,3404,279.9693808955645,67.82272140851484,12.954390225392729,3.392274417545724,32.17727859148516,5.661379676709418,1.2066479471806937
Yarra,Swan Hill,Fitzroy (Vic.),Melbourne,-37.79922896810677,144.9942746667229,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,13175,4201,319.8908273064423,71.6584440227704,15.05123339658444,2.1328273244781784,28.3415559772296,5.927893738140417,1.1840607210626186
Wangaratta,Nillumbik,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,Eltham (Vic.),Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,13167,3052,177.37069828219276,68.2767524872788,13.632566264145213,2.749297486139591,31.723247512721198,6.455532771322245,1.0025062656641603
Northern Grampians,Warrnambool,Lake Fyans,Central Highlands,-36.976577531598714,142.82770943720857,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,13157,2610,158.06862057566593,65.00722049099339,13.901345291479823,2.7589876111575586,34.99277950900661,6.3540320741810445,1.307288895644904
Maribyrnong,Hepburn,Braybrook,Melbourne,-37.7939409789262,144.8815601628791,Smeaton,Spa Country,-37.347546002481,144.06228219784037,13154,4531,87.62055002573827,68.18458263646039,14.413866504485329,2.501140337539912,31.815417363539606,6.545537479093812,0.9046677816633724
Brimbank,Moyne,Sunshine North,Melbourne,-37.75105319149853,144.79832932276742,Tower Hill,Great Ocean Road,-38.2728423335547,142.44124112405157,13149,4067,214.48987634382294,70.68218115446041,14.845235379116284,3.224579815955586,29.317818845539584,5.817932922655715,1.330899688189216
Warrnambool,Northern Grampians,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Stawell,Central Highlands,-36.976577531598714,142.82770943720857,13134,2754,158.06862057566607,67.33668341708542,14.215014466270748,2.672453174965738,32.663316582914575,6.418455915943354,1.0659357393025735
Horsham,Merri-bek,Natimuk,Western Grampians,-36.72607356179029,142.19453625314452,Fawkner,Melbourne,-37.738661275700835,144.94915330064092,13110,4126,268.5938983943168,72.0518688024409,14.736842105263156,2.8604118993135015,27.948131197559118,6.0411899313501145,1.1823035850495804
Glen Eira,Swan Hill,Caulfield,Melbourne,-37.8980879886572,145.04147896041195,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,13088,3473,331.5742674197717,71.72218826405869,16.3661369193154,3.094437652811736,28.27781173594132,5.837408312958435,1.1231662591687042
Boroondara,Central Goldfields,Canterbury (Vic.),Melbourne,-37.82287315293132,145.05963609635518,Archdale,Bendigo Loddon,-37.033860221772294,143.7415314189357,13085,3425,145.7506063251085,71.35651509361864,14.46694688574704,2.5601834161253345,28.64348490638135,6.862820022927016,1.108139090561712
Bayside (Vic.),Mount Alexander,Hampton (Vic.),Melbourne,-37.93621358551396,145.01540741538258,Bradford,Bendigo Loddon,-37.0586987197156,144.23384889363635,13078,3678,119.47635371031099,69.59779782841413,16.302186878727635,2.5462608961614923,30.40220217158587,6.155375439669674,0.8564000611714329
Ballarat,Moira,Brown Hill (Vic.),Ballarat,-37.560758619880346,143.84044028877062,Katamatite,Central Murray,-36.0172158101163,145.67529156599454,13078,2153,236.96120062225762,66.38629759902126,12.478972319926594,3.440893102920936,33.613702400978745,7.057654075546719,1.4222358158739867
Darebin,Moira,Thornbury,Melbourne,-37.73735356736465,145.0080486614528,Nathalia,Central Murray,-36.0172158101163,145.67529156599454,13067,3769,200.26501065490106,69.85536083263182,14.18841356087855,3.145327925308028,30.144639167368183,6.015152674676667,1.4004744776918956
Macedon Ranges,Swan Hill,Carlsruhe,Macedon,-37.38513245836307,144.59317056983807,Meatian,Mallee,-35.21981010945133,143.40895947635028,13060,3544,263.11470275368276,70.21439509954058,14.165390505359879,2.886676875957121,29.78560490045942,5.796324655436448,1.0872894333843797
Swan Hill,Glen Eira,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,McKinnon,Melbourne,-37.8980879886572,145.04147896041195,13059,3509,331.57426741977156,71.59813155678077,15.67501340071981,3.308063404548587,28.401868443219236,5.804426066314419,1.286469101768895
Greater Bendigo,Benalla,Kangaroo Flat (Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,Winton (Vic.),High Country,-36.55001680847989,145.99286983902664,13058,4399,153.14689122364422,64.9486904579568,12.0079644662276,2.4965538367284426,35.05130954204319,6.4251799663041815,1.102772246898453
Alpine,Port Phillip,Myrtleford,High Country,-36.68935497217605,146.9374192928282,South Melbourne,Melbourne,-37.86126130816699,144.9806954443348,13057,3175,216.6845845484955,65.61231523320824,13.57892318296699,2.435475224017768,34.38768476679176,6.272497510913685,1.2866661560848587
Horsham,Whittlesea,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,Wollert,Melbourne,-37.64732987572091,145.04883542188267,13054,3088,272.79720843424366,72.44522751647004,15.190746131453961,3.133139267657423,27.554772483529955,5.8602727133445685,0.9728818752872683
Warrnambool,Nillumbik,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Eltham (Vic.),Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,13053,2095,246.29705406163006,71.28629433846625,15.122960239025513,3.524094077989734,28.713705661533744,6.580862636941699,1.3023825940396843
Warrnambool,Frankston,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Carrum Downs,Peninsula,-38.13166853737149,145.16346718936185,13045,2519,235.0338016439533,70.0804906094289,15.055576849367574,3.257953238788808,29.919509390571097,6.017631276351092,1.24952088922959
Port Phillip,Mount Alexander,Elwood,Melbourne,-37.86126130816699,144.9806954443348,Barkers Creek,Bendigo Loddon,-37.0586987197156,144.23384889363635,13030,4569,110.94652613931184,70.79048349961627,15.763622409823485,2.5940138142747506,29.20951650038373,5.80199539524175,1.1972371450498849
Mildura,Macedon Ranges,Mildura,Mallee,-34.25054742529868,142.13043425406676,Lancefield,Macedon,-37.38513245836307,144.59317056983807,13010,3411,413.2327741332271,71.49116064565717,13.620292083013066,3.5049961568024597,28.508839354342815,5.426594926979247,1.0530361260568792
Baw Baw,Mitchell,Warragul,Gippsland,-38.139765047023694,145.94938812228204,Wallan,Goulburn,-37.28781680323136,145.011313351489,13010,3866,125.62952948922934,69.3466564181399,14.44273635664873,2.50576479631053,30.65334358186011,5.657186779400461,0.8608762490392006
Mitchell,Baw Baw,Sunday Creek,Goulburn,-37.28781680323136,145.011313351489,Yarragon,Gippsland,-38.139765047023694,145.94938812228204,12994,3892,125.62952948922947,71.04048022164076,16.045867323380023,2.3010620286285977,28.959519778359244,5.571802370324765,1.092812067107896
Greater Bendigo,Wellington,Kangaroo Flat (Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,Golden Beach (Vic.),Gippsland,-38.08514705389654,146.99369744746866,12984,3387,279.9693808955647,68.71534195933457,13.11614294516328,3.7507701786814542,31.284658040665438,5.683918669131238,1.1706715958102278
Whitehorse,Moyne,Blackburn South,Melbourne,-37.82779628566941,145.15180793313468,Woorndoo,Great Ocean Road,-38.2728423335547,142.44124112405157,12982,3289,242.43867943694065,69.05715606224003,15.560006162378679,2.534278231397319,30.942843937759974,6.547527345555385,1.1246341087659837
Kingston (Vic.),Horsham,Moorabbin,Melbourne,-37.9903389839083,145.0955422316942,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,12975,2891,292.39122112857206,70.65895953757226,15.614643545279383,2.5741811175337186,29.34104046242775,5.633911368015414,1.2485549132947977
Warrnambool,Cardinia,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06690098622835,145.47087937153333,12974,2434,262.6667432404998,72.56050562663789,16.03206412825651,3.6611684908278095,27.439494373362113,6.050562663789117,1.1022044088176353
Hepburn,Banyule,Creswick,Spa Country,-37.347546002481,144.06228219784037,Bellfield (Banyule - Vic.),Melbourne,-37.731159685348366,145.08095050285937,12968,3727,99.43006906547353,62.79302899444787,14.474090067859347,2.1128932757557064,37.206971005552134,6.677976557680444,1.025601480567551
Maroondah,Mildura,Croydon (Vic.),Melbourne,-37.80513722873037,145.2597603784514,Mildura,Mallee,-34.25054742529868,142.13043425406676,12963,2851,485.12231691341924,72.52179279487773,17.063951245853584,2.8697060865540385,27.478207205122274,5.58512689963743,0.917997377150351
Knox,Hepburn,Boronia,Melbourne,-37.88130381273568,145.2535422439721,Creswick,Spa Country,-37.347546002481,144.06228219784037,12953,3556,120.54904237856901,68.57098741604261,15.247433027097971,2.447309503589902,31.429012583957384,6.6702694356519725,1.1503126688797962
